genre,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
classical,Erik Satie,Gymnopédie No. 1,5NGtFXVpXSvwunEIGeviY3,70,0.469,0.0128,7,-36.856,1,0.119,0.994,0.937,0.0941,0.354,72.765,205867
classical,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",61dYvvfIRtIDFuqZypPAta,64,0.257,0.109,7,-21.356,1,0.0597,0.9,0.867,0.0762,0.307,75.02,151480
classical,Yiruma,River Flows In You,2agBDIr9MYDUducQPC1sFU,72,0.315,0.22,9,-21.343,1,0.0514,0.987,0.943,0.0802,0.116,145.195,188787
classical,Trans-Siberian Orchestra,Christmas Eve / Sarajevo 12/24 - Instrumental,3sBnSBnzpEYKpJYGsAIbup,63,0.292,0.567,4,-9.487,0,0.0316,0.197,0.852,0.0947,0.156,186.405,205333
classical,Ludwig van Beethoven,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",3DNRdudZ2SstnDCVKFdXxG,69,0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.173,0.151,170.612,315427
classical,Camille Saint-Saëns,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",0jOnZhF75V68VsBObWx2XO,68,0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,174267
classical,Claude Debussy,"Clair de Lune, L. 32",5u5aVJKjSMJr4zesMPz7bL,68,0.335,0.00532,1,-31.646,1,0.0376,0.994,0.912,0.0621,0.0397,65.832,268000
classical,Ólafur Arnalds,Saudade (When We Are Born),1ijwLR1iybtxaUbasUj7kJ,68,0.289,0.0253,2,-31.435,1,0.0376,0.994,0.919,0.0837,0.138,99.801,150000
classical,DragonForce,Through the Fire and Flames,6nnacTL5on2aVsRhVDNUSo,63,0.113,0.951,0,-4.743,0,0.129,0.00176,0.00718,0.334,0.139,200.024,441560
classical,Stephan Moccio,Fracture,2m2GJpBjQNNphaCgBeoj7R,66,0.324,0.0186,2,-28.248,1,0.0476,0.99,0.934,0.105,0.126,85.297,207640
classical,Ron Adelaar,Pavane,7fMLe5XURJy5rNY2lKivZx,66,0.446,0.0781,2,-25.151,1,0.0639,0.989,0.931,0.0958,0.165,71.176,126147
classical,Frédéric Chopin,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",1VNvsvEsUpuUCbHpVop1vo,68,0.442,0.00919,3,-32.452,1,0.047,0.984,0.936,0.0873,0.0929,79.314,273667
classical,Frédéric Chopin,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",2MSgFefjK0T7Iwjvr3OKqV,67,0.225,0.0047,1,-30.928,0,0.0509,0.992,0.881,0.0722,0.186,163.665,259493
classical,Ludovico Einaudi,Nuvole Bianche,3weNRklVDqb4Rr5MhKBR3D,73,0.191,0.0582,8,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,132.614,357707
classical,Joe Hisaishi,Merry-Go-Round(人生のメリーゴーランド),39uLYYZytVUwcjgeYLI409,67,0.239,0.287,7,-12.565,0,0.0388,0.876,0.644,0.122,0.185,71.608,311107
classical,Duke Ellington,In A Sentimental Mood,0E8q2Fx2XuzXCO2NSAppkR,67,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.229,255227
classical,Ludwig van Beethoven,"Bagatelle No. 25 in A Minor, ""Für Elise"", WoO 59",0H2VhGUC3P3hvwz8rdGIpC,65,0.23,0.0487,5,-27.675,1,0.0412,0.986,0.945,0.0679,0.101,134.839,203656
classical,Stephan Moccio,Lionheart,65a1ng2xAbaRbYWsq9H2MH,66,0.329,0.0232,2,-24.632,0,0.0372,0.993,0.922,0.0965,0.112,111.377,209693
classical,Ludovico Einaudi,I giorni,6Ko2ALtKhPhkdD429ebqKK,0,0.358,0.121,2,-25.111,1,0.0532,0.976,0.889,0.135,0.106,131.808,381150
classical,Ludovico Einaudi,Snow Prelude No. 3,1989mD9woLzfdMmaZ7JhU2,0,0.513,0.102,5,-24.533,1,0.0546,0.992,0.953,0.0826,0.1,119.815,109780
classical,Ludovico Einaudi,Nuvole bianche,5yA2ZcbkQQFNxNjSl9ff03,0,0.391,0.194,8,-21.439,1,0.0569,0.992,0.918,0.0975,0.0375,105.127,386990
classical,Ludovico Einaudi,Divenire,3JL3XqbNA89iyaeq2Oxg4o,0,0.352,0.117,7,-21.23,1,0.0516,0.989,0.902,0.122,0.0418,125.416,528919
classical,Ludovico Einaudi,I Giorni,5pdMl8gZltBSnURAr00OHj,0,0.31,0.127,2,-25.041,1,0.0468,0.99,0.923,0.0994,0.0651,128.296,429560
classical,Ludovico Einaudi,Ombre,0CCdoSA4UdBN1kgxZ3f2kT,0,0.35,0.0229,9,-25.577,0,0.0502,0.991,0.899,0.115,0.0655,102.556,312258
classical,Ludovico Einaudi,Ombre,46wleUPO55k3JjrWdhLs9e,0,0.35,0.0229,9,-25.577,0,0.0502,0.991,0.899,0.115,0.0655,102.556,312258
classical,Ludovico Einaudi,Indaco,6D1lcO7TV8Mb2fWbN9cIrC,0,0.349,0.0608,4,-22.894,0,0.0539,0.987,0.916,0.0923,0.0378,102.132,335781
classical,Ludovico Einaudi,Bella notte,2YRzsySzzQRWSKeBO3dbpW,0,0.273,0.105,9,-24.231,0,0.0494,0.991,0.94,0.0901,0.0531,108.159,312831
classical,Ludovico Einaudi,Ombre,3SooeNEJentLjvhGWmBxGo,0,0.35,0.0229,9,-25.577,0,0.0502,0.991,0.899,0.115,0.0655,102.556,312258
classical,Ludovico Einaudi,Una mattina,2a6zRBQPdM380125MRsVQC,0,0.363,0.0345,9,-25.048,0,0.0691,0.994,0.921,0.0827,0.0364,120.953,479048
classical,Ludovico Einaudi,I Giorni,35p0ttr8FuWiyZYHnvTGtk,0,0.31,0.127,2,-25.041,1,0.0468,0.99,0.923,0.0994,0.0651,128.296,429560
classical,Ludovico Einaudi,I Giorni,5OpbQYWlM6JqWayenPJbnv,0,0.31,0.127,2,-25.041,1,0.0468,0.99,0.923,0.0994,0.0651,128.296,429560
classical,Ludovico Einaudi,I giorni,5ufuax9qJnCJpTQyLCJ5Rg,4,0.358,0.121,2,-25.111,1,0.0532,0.976,0.889,0.135,0.106,131.808,381150
classical,Ludovico Einaudi,Passaggio,0EJzSM1c1bEF6CUQC251pD,0,0.364,0.0714,11,-22.737,0,0.0528,0.992,0.927,0.0885,0.157,167.121,292461
classical,Ludovico Einaudi,Nightbook,766beY5iJm5aUcu4JdGX0F,0,0.56,0.138,6,-22.722,0,0.045,0.989,0.92,0.0943,0.0382,124.111,349119
classical,Ludovico Einaudi,I Giorni,3iPcEhkS0lt7dnc7SqTwNz,0,0.31,0.127,2,-25.041,1,0.0468,0.99,0.923,0.0994,0.0651,128.296,429560
classical,Ludovico Einaudi,Fairytale,1Z8j89Q53S2Ewo0sc88Ox2,0,0.558,0.0073,9,-31.71,1,0.055,0.995,0.955,0.0941,0.222,67.569,270429
classical,Ludovico Einaudi,Fly,4dTEstq9OWh1Ta2wH5Cv9k,0,0.241,0.158,1,-21.486,0,0.0369,0.993,0.914,0.093,0.0639,165.49,264649
classical,Ludovico Einaudi,Bella notte,6VZhKkMXCS3M3QeFIUVKsg,0,0.273,0.105,9,-24.231,0,0.0494,0.991,0.94,0.0901,0.0531,108.159,312831
classical,Ludovico Einaudi,Le onde,07g652QcnJkWM5zH27zUpW,0,0.444,0.218,2,-23.182,1,0.0472,0.989,0.89,0.0889,0.0759,105.568,322026
classical,Ludovico Einaudi,Una mattina,3EFkplLfT7HKzQ6L0zFYRW,0,0.363,0.0345,9,-25.048,0,0.0691,0.994,0.921,0.0827,0.0364,120.953,479048
classical,Jacob David,Blåregn,3a2fZ1oqZMDnjFI5ANACiz,64,0.293,0.127,2,-30.206,1,0.165,0.97,0.951,0.11,0.556,171.198,160000
classical,Claude Debussy,"Suite bergamasque, L. 75: 3. Clair de lune",1cmigB9I6IRpFqjIbzvSQB,65,0.335,0.00501,1,-33.366,1,0.0451,0.993,0.919,0.0618,0.0383,132.085,294960
classical,Ever So Blue,Dvala,3MOqT1Ka4jEf9PKSafbDiT,66,0.251,0.0902,7,-25.186,1,0.0418,0.971,0.868,0.0871,0.128,65.816,177813
classical,Ludovico Einaudi,Luminous,5RWA30VaTsYkFrkzxKL3aK,68,0.307,0.00229,1,-34.977,1,0.0519,0.992,0.931,0.098,0.281,67.775,283280
classical,Muriël Bostdorp,Nocturne,14sKAbkXofaqoVmEP52Ire,63,0.439,0.0359,10,-27.508,1,0.0577,0.996,0.94,0.107,0.0775,107.353,152138
classical,Erik Satie,Gnossienne No. 1,5fdp9rXfEixCGLM1Og4EN1,65,0.376,0.00579,5,-31.615,0,0.0576,0.996,0.944,0.0882,0.0369,71.827,296480
classical,Stephan Moccio,Le Jardin de Monsieur Monet,4xqay5NL9jPHSCP2mo3U67,65,0.357,0.0431,2,-25.461,1,0.0334,0.992,0.948,0.13,0.0698,131.976,313973
classical,Ludovico Einaudi,Natural Light,2zM7Ato6xDOi8ten4qn7Cm,66,0.218,0.00352,1,-39.627,1,0.0515,0.992,0.951,0.139,0.192,68.61,335542
classical,Joe Hisaishi,The Flower Garden,6IZF8hi9J6EtFDLQqOlSbu,63,0.0999,0.181,0,-17.599,0,0.0424,0.94,0.888,0.105,0.0922,71.277,178507
classical,Ólafur Arnalds,saman,5RqKo9P4DLA0bVyY70cWkr,64,0.583,0.0238,0,-32.244,0,0.0369,0.994,0.847,0.103,0.426,108.74,131923
classical,Simeon Walker,Gleam,4ODEul9zEesE2R8wMUs8eh,62,0.376,0.042,8,-30.049,1,0.0288,0.976,0.822,0.105,0.351,88.685,153000
classical,Johann Sebastian Bach,"Wachet auf, ruft uns die Stimme, BWV 140: I. Wachet auf, ruft uns die Stimme",6tKsyD2snJrol7LY0bZefP,0,0.173,0.231,3,-17.829,1,0.0371,0.98,0.311,0.0956,0.127,76.415,491387
classical,Johann Sebastian Bach,"Violin Concerto in G Minor, BWV 1056R: II. Arioso, Largo",6DmcbHjeII8219WowJEskj,0,0.2,0.154,10,-22.694,1,0.0424,0.547,0.000347,0.239,0.291,104.512,194893
classical,Johann Sebastian Bach,"Herz und Mund und tat und leben, BWV 147, Pt. 2: X. Jesu bleibet meine Freude ""Jesu, Joy of Man's Desiring""",1ySj9m0718IRZcxSD122Me,0,0.24,0.0195,4,-17.857,0,0.0448,0.67,0.835,0.0834,0.214,93.011,218960
classical,Johann Sebastian Bach,"Cello Suite No. 6 in D Major, BWV 1012: IV. Sarabande",5lIT1iDuEF3r3zgr8rKDT6,0,0.186,0.0235,2,-23.698,1,0.0437,0.967,0.866,0.111,0.0584,131.915,409160
classical,Johann Sebastian Bach,"Violin Sonata in E Minor, BWV 1023: III. Gigue",05zLWdn84N2rx1t1VDrV91,0,0.381,0.156,3,-17.288,0,0.0496,0.884,0.0,0.0742,0.33,115.426,177467
classical,Johann Sebastian Bach,"Herz und Mund und Tat und Leben, BWV 147: X. Jesu, Joy of Mans' Desiring",1F8apVW8FofvLmGft6dnQf,1,0.498,0.156,7,-21.088,1,0.0598,0.994,0.901,0.172,0.729,94.738,218010
classical,Johann Sebastian Bach,"Christmas Oratorio, BWV 248, Pt. 2 ""2nd Day of Christmas"": No. 10, Pastoral Symphony",697AhQjFQF91KtV0OehedN,0,0.107,0.0549,7,-26.083,1,0.0435,0.978,0.971,0.115,0.0605,85.68,362000
classical,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Var. 25. Andante espressivo",71FPVDtwaH1oeYPhOqqHjD,0,0.37,0.0151,0,-33.979,0,0.0442,0.995,0.919,0.0853,0.0693,121.029,431852
classical,Johann Sebastian Bach,"Toccata and Fugue in D Minor, BWV 565",5uooB4OfuCwGGMvgOEXmeP,1,0.144,0.181,2,-17.704,0,0.0352,0.752,0.909,0.179,0.114,141.015,534627
classical,Johann Sebastian Bach,"Brandenburg Concerto No. 4 in G Major, BWV 1049: I. Allegro",3T6ushBNbUc7BGo3WX58Ex,0,0.492,0.195,6,-20.844,1,0.0548,0.922,0.000134,0.0903,0.627,94.647,413733
classical,Johann Sebastian Bach,"Brandenburg Concerto No. 3 in G Major, BWV 1048: I. (No Tempo Marking)",4X9PVCOz6WWAXFGUavOpWP,0,0.568,0.326,6,-19.94,1,0.0437,0.799,0.766,0.278,0.923,108.059,308120
classical,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Var. 27, Canone alla nona",1URBWjSxy6fUbRR9vUaYfT,0,0.384,0.0571,7,-31.213,1,0.0495,0.996,0.96,0.0901,0.933,160.28,147520
classical,Johann Sebastian Bach,"Christmas Oratorio, BWV 248: No. 11, Sinfonia in G Major ""And There Where Shepherds""",0DVERyED43tFpkOU0V4YQI,0,0.199,0.0143,7,-34.319,1,0.0411,0.886,0.869,0.124,0.165,105.214,289506
classical,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: VII. Gigue",5wowN7XjiMo56OHtqziCWG,0,0.461,0.0843,7,-22.339,1,0.0402,0.991,0.815,0.113,0.879,113.154,124253
classical,Johann Sebastian Bach,"Violin Partita No. 2 in D Minor, BWV 1004: V. Chaconne",5lx7XutcGnQf9lhYQB0yMb,0,0.333,0.0733,2,-21.859,1,0.0571,0.992,0.133,0.105,0.235,122.08,774920
classical,Johann Sebastian Bach,"Suite for solo Cello No.1 in G, BWV 1007: 1. Prelude",2PGtx9T6Puo2xE2qwIIRqI,1,0.121,0.0775,7,-22.937,1,0.0594,0.952,0.872,0.109,0.209,69.635,169866
classical,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Aria",25sJMD3lMakxME7oTbqDXp,0,0.274,0.169,7,-16.205,1,0.0459,0.993,0.919,0.111,0.431,83.624,291114
classical,Johann Sebastian Bach,"Christmas Oratorio, BWV 248, Pt. 1 ""Christmas Day"": No. 5, Wie soll ich dich empfangen",3TkvslyYV6LUtLDW8CP7Lw,0,0.185,0.141,9,-20.787,0,0.0366,0.989,0.632,0.342,0.2,107.677,77693
classical,Johann Sebastian Bach,"Goldberg Variations, BWV 988: I. Aria",4iLl4GkkcD8CNbalJ9lXWC,1,0.311,0.032,7,-28.369,1,0.0409,0.995,0.923,0.0748,0.213,92.616,248707
classical,Johann Sebastian Bach,"Mass in B Minor, BWV 232, Pt. 4 ""Osanna, Benedictus, Agnus Dei et Dona nobis pacem"": No. 27, Dona nobis pacem",77AVWKfeUI7O3BOebCOcOg,0,0.112,0.407,2,-9.714,1,0.0324,0.948,0.985,0.0889,0.195,89.722,218686
classical,Johann Sebastian Bach,"Flute Sonata in E-Flat Major, BWV 1031: III. Allegro",6g3orCHnCAOnFAZljcvlvb,0,0.367,0.264,3,-24.338,1,0.0387,0.871,0.0,0.0831,0.929,95.431,283760
classical,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Var. 21, Canone alla settima",2EKuqL7qTGua0rEtfygMG9,0,0.459,0.0374,7,-29.227,0,0.0507,0.996,0.946,0.104,0.389,75.397,216440
classical,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Var. 24, Canone all'ottava",0uvRoxUemy3Y9JQjDhczLf,0,0.283,0.0299,7,-29.193,1,0.0467,0.995,0.917,0.0982,0.364,70.248,252640
classical,Johann Sebastian Bach,"Cello Suite No. 2 in D Minor, BWV 1008: VII. Gigue",57znz810cV20FS3Uozjkbr,0,0.242,0.145,2,-21.023,0,0.0502,0.986,0.83,0.109,0.705,68.78,171987
classical,Johann Sebastian Bach,"Partita No. 3 in E Major, BWV 1006: III. Gavotte en rondeau",6dXJdpNNqm9SJrGvVGrrZq,0,0.513,0.135,4,-15.658,1,0.0887,0.992,0.21,0.279,0.916,73.029,188440
classical,Johann Sebastian Bach,"Suite No. 3 in D Major, BWV 1068: 2. Air",5gaP9RXjWwxyohwVpgfwv4,2,0.131,0.115,1,-19.965,1,0.0391,0.764,0.778,0.112,0.058,98.433,318067
classical,Johann Sebastian Bach,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On the G String""",4uIU1LR7AQCtSllPsaPgRI,0,0.132,0.0793,2,-25.184,1,0.0458,0.883,0.4,0.1,0.0968,59.507,296920
classical,Johann Sebastian Bach,"Suite No. 3 in D Major, BWV 1068: 2. Air",5kANFlkzpHaMAQGVARRXw5,1,0.131,0.115,1,-19.965,1,0.0391,0.764,0.778,0.112,0.058,98.433,318067
classical,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",3sbB8IzTSU3nSfnidThPqm,1,0.326,0.225,7,-20.617,1,0.0707,0.99,0.877,0.0854,0.573,90.286,132000
classical,Johann Sebastian Bach,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air",31GHnjdYghvmnEWO7jDiWw,0,0.201,0.206,2,-18.407,1,0.0421,0.98,0.86,0.146,0.0964,72.245,254427
classical,Johann Sebastian Bach,"The Well-Tempered Clavier: Book 1, BWV 846-869: Prelude in C Major, BWV 846",1SGZoJbNcan22TvfVu195v,0,0.0666,0.0177,0,-32.675,1,0.0476,0.992,0.953,0.0991,0.191,69.474,130424
classical,Johann Sebastian Bach,"Christmas Oratorio, BWV 248, Pt. 1 ""Christmas Day"": No. 4, Bereite dich, Zion, mit zärtlichen Trieben",6Ff0Dib02k7lGNFAKAvrxv,0,0.467,0.123,9,-17.784,0,0.0447,0.992,0.000225,0.0982,0.335,136.789,308333
classical,Johann Sebastian Bach,"Herz und Mund und Tat und Leben, BWV 147: X. Jesu, Joy of Man's Desiring",0cc74OA28Tis1cyrG1DmZk,0,0.173,0.13,7,-21.094,1,0.0402,0.977,0.906,0.179,0.189,93.356,209560
classical,Johann Sebastian Bach,"Brandenburg Concerto No. 3 in G Major, BWV 1048: I. Allegro",3LvxAkDkBxqMICJD2C35km,0,0.386,0.278,7,-15.459,1,0.0402,0.907,0.332,0.152,0.602,82.478,400568
classical,Johann Sebastian Bach,"Nun komm, der Heiden Heiland, BWV 659: Prelude",6REm49wcvKvNQhVl9u1Jr8,1,0.147,0.00451,7,-26.146,0,0.0477,0.819,0.96,0.117,0.246,137.067,267467
classical,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Aria",7Bx3eESlJTGkk8gDU8wlwE,0,0.274,0.169,7,-16.205,1,0.0459,0.993,0.919,0.111,0.431,83.624,291114
classical,Johann Sebastian Bach,"Weichet nur, betrübte Schatten, BWV 202 ""Wedding Cantata"": IX. Gavotte, Sehet in Zufriedenheit",4FGGFNnofZhtEjBw9XoSr6,0,0.484,0.0238,6,-23.19,1,0.0451,0.968,0.0491,0.137,0.604,125.346,105173
classical,Johann Sebastian Bach,"Weinen, Klagen, Sorgen, Zagen, BWV 12: I. Sinfonia",0MyO9yIY1wMwoaJEYW3XiO,0,0.166,0.126,6,-21.379,0,0.0405,0.97,0.936,0.229,0.0444,99.771,148760
classical,Johann Sebastian Bach,"In dulci jubilo, BWV 751 Anh.III 172 (von Johann Michael Bach) - Arranged by Wilhelm Kempff",1rGDItZnrKza7AELP9rtk4,0,0.36,0.0183,7,-32.428,1,0.0385,0.996,0.881,0.242,0.379,65.717,127933
classical,Johann Sebastian Bach,"Violin Concerto in E Major, BWV 1042: I. Allegro",5lZwONe02WsMgDQtwpZACD,0,0.519,0.252,4,-17.558,1,0.0554,0.929,0.408,0.194,0.69,83.629,527040
classical,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Aria",3B68xPgGVIL7cjok7siWBr,0,0.274,0.169,7,-16.205,1,0.0459,0.993,0.919,0.111,0.431,83.624,291114
classical,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Var. 12, Canone alla quarta",0v3tO5Gt3sKPwD34m0hf1D,0,0.26,0.121,7,-26.241,1,0.0604,0.996,0.916,0.135,0.33,182.623,267600
classical,Johann Sebastian Bach,"Herz und Mund und Tat und Leben, Cantata BWV 147: 10. Jesus bleibet meine Freude",7tvvrIzWt09oeKFB0rE47c,0,0.16,0.123,6,-19.496,1,0.0407,0.976,0.901,0.109,0.11,107.157,240453
classical,Johann Sebastian Bach,"Orchestral Suite No. 1 in C Major, BWV 1066: III. Gavottes I & II",2i8aPk2XokrWF8bB0NRntm,0,0.498,0.086,0,-17.792,1,0.0409,0.984,0.663,0.0542,0.541,73.485,237600
classical,Johann Sebastian Bach,"Violin Concerto No. 1 in A Minor, BWV 1041: I. Allegro",7IiafSFSBBkre9pmDyfknQ,0,0.47,0.272,9,-14.856,0,0.035,0.796,0.00481,0.0955,0.594,91.161,232427
classical,Johann Sebastian Bach,"Orchestral Suite No. 3 in D Major, BWV. 1068: Gavotte I & II",00qMRCjl5OHTD5jy03bcF9,0,0.52,0.12,2,-18.579,1,0.042,0.884,0.947,0.0768,0.596,144.965,246307
classical,Johann Sebastian Bach,"French Suite No. 5 in G Major, BWV 816: I. Allemande",0bYE0SvgmWpZF2urAMcEoN,0,0.341,0.0609,4,-31.358,1,0.0518,0.995,0.885,0.0857,0.28,75.753,322035
classical,Johann Sebastian Bach,"The Art of Fugue, BWV 1080: XIVa. Canon",30Xxqqk69pn6RLU5iC97vY,0,0.123,0.0338,2,-27.898,0,0.0449,0.969,0.855,0.113,0.0399,88.16,341453
classical,Johann Sebastian Bach,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"": Aria",6JbSxebOdcXxPaGBYbaXu1,0,0.357,0.0739,7,-25.872,1,0.0384,0.987,0.919,0.129,0.353,63.945,227427
classical,Johann Sebastian Bach,"Prelude and Fugue in C Major, BWV 846: I. Prelude",3av5lsA7t0OqIT18DBym1E,0,0.347,0.0336,9,-36.737,1,0.0522,0.995,0.768,0.0812,0.455,124.581,286765
classical,Johann Sebastian Bach,"Orchestral Suite No. 4 in D Major, BWV 1069: V. Réjouissance",4wSEuRsZhs0xFIwlLG5IU9,0,0.576,0.356,1,-16.49,1,0.0359,0.857,0.681,0.234,0.837,119.429,176320
classical,Johann Sebastian Bach,"Concerto for Harpsichord, Strings, and Continuo No.5 in F minor, BWV 1056: 2. Largo",5GW8vRQeZ6rO3CqpczjUJs,0,0.463,0.0292,5,-25.321,0,0.0407,0.987,0.961,0.181,0.19,130.53,176360
classical,Johann Sebastian Bach,"Cello Suite No. 3 in C Major, BWV 1009: VII. Gigue",1xDQKTOTpIzhAD3IbgwVqK,0,0.399,0.154,7,-19.103,1,0.0384,0.991,0.854,0.211,0.668,106.215,201520
classical,Johann Sebastian Bach,"Flute Sonata in E-Flat Major, BWV 1031: I. Allegro moderato",2at09Lk40iyzCzojuzi2uP,0,0.485,0.185,3,-24.567,1,0.0339,0.605,0.000143,0.0856,0.831,81.651,216253
classical,Johann Sebastian Bach,"Christmas Oratorio, BWV 248, Pt. 1 ""Christmas Day"": No. 1, Coro, Jauchzet, frohlocket, auf, preiset die Tage",7fKCRl7Jv0dvTrg6bSWurt,0,0.482,0.382,2,-14.695,1,0.0346,0.966,0.5,0.162,0.44,126.688,496707
classical,Johann Sebastian Bach,"Brandenburg Concerto No. 6 in B-Flat Major, BWV 1051: II. Adagio ma non tanto",2gXePmdudTTDf9lu4jx748,0,0.0658,0.149,3,-20.514,1,0.0432,0.619,0.918,0.167,0.0617,67.786,350960
classical,Johann Sebastian Bach,"Concerto for 2 Violins in D Minor, BWV 1043: II. Largo, ma non tanto",0mtY1eRB4lyCmLBjUkyTjJ,3,0.107,0.0619,4,-23.259,1,0.043,0.778,0.0024,0.122,0.094,90.82,407000
classical,Johann Sebastian Bach,"Orchestral Suite No. 1 in C Major, BWV 1066: IV. Forlane",6TdUOxFc0EPoXrBwIvi1Ab,0,0.332,0.0978,0,-21.062,1,0.0392,0.941,0.95,0.107,0.292,108.743,167440
classical,Johann Sebastian Bach,"French Suite No. 1 in D Minor, BWV 812: VI. Gigue",6gctu1OrHWdjsMr7x5P8NJ,0,0.392,0.0282,2,-28.645,0,0.0507,0.994,0.924,0.138,0.245,93.714,310800
classical,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Var. 3, Canone all'unisono",3Eu6WduMJbyvgXd1LMSSvi,0,0.365,0.0785,7,-28.585,1,0.0391,0.994,0.952,0.14,0.745,161.847,146533
classical,Johann Sebastian Bach,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air",1yjhkC1fKbhKBpY42FcvV1,0,0.201,0.206,2,-18.407,1,0.0421,0.98,0.86,0.146,0.0964,72.245,254427
classical,Johann Sebastian Bach,"Herz und Mund und Tat und Leben, BWV 147, Pt. 2: X. Chorale, Jesu bleibet meine Freude",2VZZvUiGHQuXMBnFdggX1G,0,0.15,0.108,6,-20.4,1,0.0406,0.957,0.966,0.127,0.115,137.485,200733
classical,Johann Sebastian Bach,"Prelude and Fugue No. 1 in C Major, BWV 846: I. Prelude",5ypcJlh7kqNjejmLqz9gHH,0,0.221,0.0645,0,-26.128,1,0.0354,0.985,0.939,0.0981,0.143,107.606,91827
classical,Johann Sebastian Bach,"Herz und Mund und Tat und Leben, Cantata BWV 147: 10. Jesus bleibet meine Freude",5ry7mccaz066E6KR68WseC,0,0.16,0.123,6,-19.496,1,0.0407,0.976,0.901,0.109,0.11,107.157,240453
classical,Johann Sebastian Bach,"Suite for solo Cello No.1 in G, BWV 1007: 1. Prelude",4QVEuTu3qIo7RBIuhQJ6Oo,0,0.121,0.0775,7,-22.937,1,0.0594,0.952,0.872,0.109,0.209,69.635,169866
classical,Johann Sebastian Bach,"Partita No. 6 in E Minor, BWV 830: VII. Gigue",6TU5MgoArkxdbi23g5RNHG,0,0.344,0.296,4,-20.631,0,0.042,0.993,0.929,0.0869,0.419,128.717,406799
classical,Johann Sebastian Bach,"Brandenburg Concerto No. 6 in B-Flat Major, BWV 1051: II. Adagio ma non tanto",7nsbCse76yxhLi0bkZuUmU,2,0.0658,0.149,3,-20.514,1,0.0432,0.619,0.918,0.167,0.0617,67.786,350960
classical,Johann Sebastian Bach,"Brandenburg Concerto No. 3 in G Major, BWV 1048: III. Allegro",4FGm9gvDYBTzgCfdXYsLXa,0,0.56,0.544,7,-13.991,1,0.0466,0.924,0.797,0.242,0.823,111.008,200520
classical,Johann Sebastian Bach,"English Suite No. 2 in A Minor, BWV. 807: VIII: Gigue",5r09kiPr624oazjfAJxnlD,0,0.418,0.179,0,-17.246,1,0.0657,0.955,0.000831,0.154,0.646,92.328,151840
classical,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Aria",2GC8buMTPSl65vpfEYKN05,0,0.274,0.169,7,-16.205,1,0.0459,0.993,0.919,0.111,0.431,83.624,291114
classical,Johann Sebastian Bach,"Ich steh an deiner Krippen hier, BWV 469",4vHmE0guzpaXzTN65gNFY7,0,0.344,0.134,1,-17.15,0,0.0415,0.545,8.48e-06,0.505,0.252,117.068,97133
classical,Johann Sebastian Bach,"Violin Partita No. 3 in E Major, BWV 1006: VI. Gigue",3tco1MCxMH9CeTqhjUbmFD,0,0.61,0.238,1,-17.37,0,0.0694,0.991,0.409,0.153,0.98,110.237,86027
classical,Johann Sebastian Bach,"Orchestral Suite No. 1 in C Major, BWV 1066: IV. Forlane",65xuOHcYONg6e0HaH91FbX,0,0.332,0.0978,0,-21.062,1,0.0392,0.941,0.95,0.107,0.292,108.743,167440
classical,Johann Sebastian Bach,"Suite No. 5 in C Minor for Solo Cello, BWV 1011: V. Gavotte 1",3J96X4mocE6CGH5AqrdscV,0,0.362,0.0835,0,-22.802,0,0.0466,0.993,0.885,0.113,0.707,130.959,135333
classical,Johann Sebastian Bach,"Concerto for 2 Violins, Strings, and Continuo in D minor, BWV 1043: 2. Largo ma non tanto",0OLigSuWwxOvKrnUfMw3wh,0,0.17,0.151,5,-18.266,1,0.0455,0.881,0.0805,0.281,0.138,91.785,401080
